commune_id,name,name_fr,name_nl,name_osm
bruxelles,Rue de la Loi,Rue de la Loi,Wetstraat,Rue de la Loi - Wetstraat
bruxelles,Rue de la Longue Haie,Rue de la Longue Haie,Langehaagstraat / Lange-Haagstraat,Rue de la Longue Haie - Langehaagstraat / Rue de la Longue Haie - Lange-Haagstraat
bruxelles,Rue de la Madeleine,Rue de la Madeleine,Magdalenasteenweg,Rue de la Madeleine - Magdalenasteenweg
bruxelles,Rue de la Marjolaine,Rue de la Marjolaine,Marjoleinstraat,Rue de la Marjolaine - Marjoleinstraat
bruxelles,Rue de la Montagne,Rue de la Montagne,Bergstraat,Rue de la Montagne - Bergstraat
bruxelles,Rue de la Pacification,Rue de la Pacification,Pacificatiestraat,Rue de la Pacification - Pacificatiestraat
bruxelles,Rue de la Paille,Rue de la Paille,Strostraat,Rue de la Paille - Strostraat
bruxelles,Rue de la Paroisse,Rue de la Paroisse,Parochiestraat,Rue de la Paroisse - Parochiestraat
bruxelles,Rue de la Pépinière,Rue de la Pépinière,Boomkwekerijstraat,Rue de la Pépinière - Boomkwekerijstraat
bruxelles,Rue de la Philanthropie,Rue de la Philanthropie,Menslievendheidsstraat,Rue de la Philanthropie - Menslievendheidsstraat
bruxelles,Rue de la Plume,Rue de la Plume,Pluimstraat,Rue de la Plume - Pluimstraat
bruxelles,Rue de la Porte Rouge,Rue de la Porte Rouge,Rodepoort,Rue de la Porte Rouge - Rodepoort
bruxelles,Rue de la Poterie,Rue de la Poterie,Pottengoedstraat,Rue de la Poterie - Pottengoedstraat
bruxelles,Rue de la Poudrière,Rue de la Poudrière,Kruitmolenstraat,Rue de la Poudrière - Kruitmolenstraat
bruxelles,Rue de la Presse,Rue de la Presse,Drukpersstraat,Rue de la Presse - Drukpersstraat
bruxelles,Rue de la Prévoyance,Rue de la Prévoyance,Voorzorgsstraat,Rue de la Prévoyance - Voorzorgsstraat
bruxelles,Rue de la Querelle,Rue de la Querelle,Krakeelstraat,Rue de la Querelle - Krakeelstraat
bruxelles,Rue de la Rasière,Rue de la Rasière,Sistervatstraat,Rue de la Rasière - Sistervatstraat
bruxelles,Rue de la Régence,Rue de la Régence,Regentschapsstraat,Rue de la Régence - Regentschapsstraat
bruxelles,Rue de la Reine,Rue de la Reine,Koninginnestraat,Rue de la Reine - Koninginnestraat
bruxelles,Rue de la Reinette,Rue de la Reinette,Pippelingstraat,Rue de la Reinette - Pippelingstraat
bruxelles,Rue de la Révolution,Rue de la Révolution,Omwentelingsstraat,Rue de la Révolution - Omwentelingsstraat
bruxelles,Rue de la Rosée,Rue de la Rosée,Dauwstraat,Rue de la Rosée - Dauwstraat
bruxelles,Rue de la Roue,Rue de la Roue,Radstraat,Rue de la Roue - Radstraat
bruxelles,Rue de la Royauté,Rue de la Royauté,Koningschapsstraat,Rue de la Royauté - Koningschapsstraat
bruxelles,Rue de la Sablonnière,Rue de la Sablonnière,Zavelput,Rue de la Sablonnière - Zavelput
bruxelles,Rue de la Samaritaine,Rue de la Samaritaine,Samaritanessestraat,Rue de la Samaritaine - Samaritanessestraat
bruxelles,Rue de la Sauge,Rue de la Sauge,Saliestraat,Rue de la Sauge - Saliestraat
bruxelles,Rue de la Science,Rue de la Science,Wetenschapsstraat,Rue de la Science - Wetenschapsstraat
bruxelles,Rue de la Seigneurie,Rue de la Seigneurie,Heerlijkheidsstraat,Rue de la Seigneurie - Heerlijkheidsstraat
bruxelles,Rue de la Senne,Rue de la Senne,Zennestraat,Rue de la Senne - Zennestraat
bruxelles,Rue de la Serrure,Rue de la Serrure,Slotstraat,Rue de la Serrure - Slotstraat
bruxelles,Rue de la Tête d'Or,Rue de la Tête d'Or,Guldenhoofdstraat,Rue de la Tête d'Or - Guldenhoofdstraat
bruxelles,Rue de la Tour Japonaise,Rue de la Tour Japonaise,Japanse Torenstraat,Rue de la Tour Japonaise - Japanse Torenstraat
bruxelles,Rue de la Tribune,Rue de la Tribune,Tribunestraat,Rue de la Tribune - Tribunestraat
bruxelles,Rue de la Vallée,Rue de la Vallée,Dalstraat,Rue de la Vallée - Dalstraat
bruxelles,Rue de la Vanne,Rue de la Vanne,Verlaatstraat,Rue de la Vanne - Verlaatstraat
bruxelles,Rue de la Verdure,Rue de la Verdure,Loofstraat,Rue de la Verdure - Loofstraat
bruxelles,Rue de la Vierge Noire,Rue de la Vierge Noire,Zwarte Lievevrouwstraat,Rue de la Vierge Noire - Zwarte Lievevrouwstraat
bruxelles,Rue de la Violette,Rue de la Violette,Violetstraat,Rue de la Violette - Violetstraat
bruxelles,Rue de Laeken,Rue de Laeken,Lakensestraat,Rue de Laeken - Lakensestraat
bruxelles,Rue de Laubespin,Rue de Laubespin,de Laubespinstraat,Rue de Laubespin - de Laubespinstraat
bruxelles,Rue De Lenglentier,Rue De Lenglentier,De Lenglentierstraat,Rue De Lenglentier - De Lenglentierstraat
bruxelles,Rue de Ligne,Rue de Ligne,de Lignestraat,Rue de Ligne - de Lignestraat
bruxelles,Rue de Livourne,Rue de Livourne,Livornostraat,Rue de Livourne - Livornostraat
bruxelles,Rue de Lombartzyde,Rue de Lombartzyde,Lombardsijdestraat,Rue de Lombartzyde - Lombardsijdestraat
bruxelles,Rue de Louvain,Rue de Louvain,Leuvenseweg,Rue de Louvain - Leuvenseweg
bruxelles,Rue de Loxum,Rue de Loxum,Loksumstraat,Rue de Loxum - Loksumstraat
bruxelles,Rue de Malines,Rue de Malines,Mechelsestraat,Rue de Malines - Mechelsestraat
bruxelles,Rue de Meudon,Rue de Meudon,Meudonstraat,Rue de Meudon - Meudonstraat
bruxelles,Rue de Molenbeek,Rue de Molenbeek,Molenbeeksestraat,Rue de Molenbeek - Molenbeeksestraat
bruxelles,Rue de Montserrat,Rue de Montserrat,Montserratstraat,Rue de Montserrat - Montserratstraat
bruxelles,Rue de Moorslede,Rue de Moorslede,Moorsledestraat,Rue de Moorslede - Moorsledestraat
bruxelles,Rue De Mot,Rue De Mot,De Motstraat,Rue De Mot - De Motstraat
bruxelles,Rue de Namur,Rue de Namur,Naamsestraat,Rue de Namur - Naamsestraat
bruxelles,Rue de Nancy,Rue de Nancy,Nancystraat,Rue de Nancy - Nancystraat
bruxelles,Rue de Paris,Rue de Paris,Parijsstraat,Rue de Paris - Parijsstraat
bruxelles,Rue de Pascale,Rue de Pascale,de Pascalestraat,Rue de Pascale - de Pascalestraat
bruxelles,Rue de Passchendaele,Rue de Passchendaele,Passendalestraat,Rue de Passchendaele - Passendalestraat
bruxelles,Rue de Pavie,Rue de Pavie,Paviastraat,Rue de Pavie - Paviastraat
bruxelles,Rue De Praetere,Rue De Praetere,De Praeterestraat,Rue De Praetere - De Praeterestraat
bruxelles,Rue de Ransbeek,Rue de Ransbeek,Ransbeekstraat,Rue de Ransbeek - Ransbeekstraat
bruxelles,Rue de Rivoli,Rue de Rivoli,Rivolistraat,Rue de Rivoli - Rivolistraat
bruxelles,Rue de Rollebeek,Rue de Rollebeek,Rollebeekstraat,Rue de Rollebeek - Rollebeekstraat
bruxelles,Rue de Ruysbroeck,Rue de Ruysbroeck,Ruisbroekstraat,Rue de Ruysbroeck - Ruisbroekstraat
bruxelles,Rue de Soignies,Rue de Soignies,Zinnikstraat,Rue de Soignies - Zinnikstraat
bruxelles,Rue de Spa,Rue de Spa,Spastraat,Rue de Spa - Spastraat
bruxelles,Rue de Stassart,Rue de Stassart,de Stassartstraat,Rue de Stassart - de Stassartstraat
bruxelles,Rue de Strasbourg,Rue de Strasbourg,Straatsburgstraat,Rue de Strasbourg - Straatsburgstraat
bruxelles,Rue de Tabora,Rue de Tabora,Taborastraat,Rue de Tabora - Taborastraat
bruxelles,Rue de Tenbosch,Rue de Tenbosch,Tenbosstraat,Rue de Tenbosch - Tenbosstraat
bruxelles,Rue de Ter Plast,Rue de Ter Plast,Terplaststraat,Rue de Ter Plast - Terplaststraat
bruxelles,Rue de Toulouse,Rue de Toulouse,Toulousestraat,Rue de Toulouse - Toulousestraat
bruxelles,Rue de Tournai,Rue de Tournai,Doornikstraat,Rue de Tournai - Doornikstraat
bruxelles,Rue de Trèves,Rue de Trèves,Trierstraat,Rue de Trèves - Trierstraat
bruxelles,Rue de Verdun,Rue de Verdun,Verdunstraat,Rue de Verdun - Verdunstraat
bruxelles,Rue de Verviers,Rue de Verviers,Verviersstraat,Rue de Verviers - Verviersstraat
bruxelles,Rue de Villers,Rue de Villers,Villersstraat,Rue de Villers - Villersstraat
bruxelles,Rue de Vrière,Rue de Vrière,de Vrièrestraat,Rue de Vrière - de Vrièrestraat
bruxelles,Rue De Wand,Rue De Wand,De Wandstraat,Rue De Wand - De Wandstraat
bruxelles,Rue de Wautier,Rue de Wautier,de Wautierstraat,Rue de Wautier - de Wautierstraat
bruxelles,Rue de Witte de Haelen,Rue de Witte de Haelen,de Witte de Haelenstraat,Rue de Witte de Haelen - de Witte de Haelenstraat
bruxelles,Rue de Woeringen,Rue de Woeringen,Woeringenstraat,Rue de Woeringen - Woeringenstraat
bruxelles,Rue de Woluwé-Saint-Étienne,Rue de Woluwé-Saint-Étienne,Sint Stevens Woluwestraat,Rue de Woluwé-Saint-Étienne - Sint Stevens Woluwestraat
bruxelles,Rue de Woluwé-Saint-Étienne - Sint Stevens Woluwestraat / Weg naar Sint-Stevens-Woluwe,,,Rue de Woluwé-Saint-Étienne - Sint Stevens Woluwestraat / Weg naar Sint-Stevens-Woluwe
bruxelles,Rue de Wynants,Rue de Wynants,de Wynantsstraat,Rue de Wynants - de Wynantsstraat
bruxelles,Rue de Zandbergen,Rue de Zandbergen,Zandbergenstraat,Rue de Zandbergen - Zandbergenstraat
bruxelles,Rue Defacqz,Rue Defacqz,Defacqzstraat,Rue Defacqz - Defacqzstraat
bruxelles,Rue Dejoncker,Rue Dejoncker,Dejonckerstraat,Rue Dejoncker - Dejonckerstraat
bruxelles,Rue Dekens,Rue Dekens,Dekensstraat,Rue Dekens - Dekensstraat
bruxelles,Rue des Alexiens,Rue des Alexiens,Cellebroersstraat,Rue des Alexiens - Cellebroersstraat
bruxelles,Rue des Artistes,Rue des Artistes,Kunstenaarsstraat,Rue des Artistes - Kunstenaarsstraat
bruxelles,Rue des Augustins,Rue des Augustins,Augustijnenstraat,Rue des Augustins - Augustijnenstraat
bruxelles,Rue des Bogards,Rue des Bogards,Bogaardenstraat,Rue des Bogards - Bogaardenstraat
bruxelles,Rue des Boiteux,Rue des Boiteux,Kreupelenstraat,Rue des Boiteux - Kreupelenstraat
bruxelles,Rue des Bons Enfants,Rue des Bons Enfants,Bravekinderenstraat,Rue des Bons Enfants - Bravekinderenstraat
bruxelles,Rue des Bouchers,Rue des Bouchers,Beenhouwersstraat,Rue des Bouchers - Beenhouwersstraat
bruxelles,Rue des Brasseurs,Rue des Brasseurs,Brouwersstraat,Rue des Brasseurs - Brouwersstraat
bruxelles,Rue des Brigittines,Rue des Brigittines,Brigittinenstraat,Rue des Brigittines - Brigittinenstraat
bruxelles,Rue des Brodeurs,Rue des Brodeurs,Borduurdersstraat,Rue des Brodeurs - Borduurdersstraat
bruxelles,Rue des Capucins,Rue des Capucins,Kapucijnenstraat,Rue des Capucins - Kapucijnenstraat
bruxelles,Rue des Cendres,Rue des Cendres,Asstraat,Rue des Cendres - Asstraat
bruxelles,Rue des Chaisiers,Rue des Chaisiers,Stoelenmakersstraat,Rue des Chaisiers - Stoelenmakersstraat
bruxelles,Rue des Chandeliers,Rue des Chandeliers,Kandelaarsstraat,Rue des Chandeliers - Kandelaarsstraat
bruxelles,Rue des Chapeliers,Rue des Chapeliers,Hoedenmakersstraat,Rue des Chapeliers - Hoedenmakersstraat
bruxelles,Rue des Charbonniers,Rue des Charbonniers,Koolbrandersstraat,Rue des Charbonniers - Koolbrandersstraat
bruxelles,Rue des Charpentiers,Rue des Charpentiers,Timmerliedenstraat,Rue des Charpentiers - Timmerliedenstraat
bruxelles,Rue des Chartreux,Rue des Chartreux,Kartuizersstraat,Rue des Chartreux - Kartuizersstraat
bruxelles,Rue des Chevaliers,Rue des Chevaliers,Riddersstraat,Rue des Chevaliers - Riddersstraat
bruxelles,Rue des Chrysanthèmes,Rue des Chrysanthèmes,Chrysantenstraat,Rue des Chrysanthèmes - Chrysantenstraat
bruxelles,Rue des Colonies,Rue des Colonies,Koloniënstraat,Rue des Colonies - Koloniënstraat
bruxelles,Rue des Comédiens,Rue des Comédiens,Komediantenstraat,Rue des Comédiens - Komediantenstraat
bruxelles,Rue des Commerçants,Rue des Commerçants,Koopliedenstraat,Rue des Commerçants - Koopliedenstraat
bruxelles,Rue des Confédérés,Rue des Confédérés,Eedgenotenstraat,Rue des Confédérés - Eedgenotenstraat
bruxelles,Rue des Croisades,Rue des Croisades,Kruisvaartenstraat,Rue des Croisades - Kruisvaartenstraat
bruxelles,Rue des Cultes,Rue des Cultes,Eredienststraat,Rue des Cultes - Eredienststraat
bruxelles,Rue des Deux Églises,Rue des Deux Églises,Tweekerkenstraat,Rue des Deux Églises - Tweekerkenstraat
bruxelles,Rue des Dominicains,Rue des Dominicains,Predikherenstraat,Rue des Dominicains - Predikherenstraat
bruxelles,Rue des Douze Apôtres,Rue des Douze Apôtres,Twaalfapostelenstraat,Rue des Douze Apôtres - Twaalfapostelenstraat
bruxelles,Rue des Éburons,Rue des Éburons,Eburonenstraat,Rue des Éburons - Eburonenstraat
bruxelles,Rue des Échelles,Rue des Échelles,Laddersstraat,Rue des Échelles - Laddersstraat
bruxelles,Rue des Entrepôts,Rue des Entrepôts,Stapelhuizenstraat,Rue des Entrepôts - Stapelhuizenstraat
bruxelles,Rue des Éperonniers,Rue des Éperonniers,Spoormakersstraat,Rue des Éperonniers - Spoormakersstraat
bruxelles,Rue des Fabriques,Rue des Fabriques,Fabrieksstraat,Rue des Fabriques - Fabrieksstraat
bruxelles,Rue des Faînes,Rue des Faînes,Beukenootjesstraat,Rue des Faînes - Beukenootjesstraat
bruxelles,Rue des Faisans,Rue des Faisans,Fazantenstraat,Rue des Faisans - Fazantenstraat
bruxelles,Rue des Fleuristes,Rue des Fleuristes,Bloemistenstraat,Rue des Fleuristes - Bloemistenstraat
bruxelles,Rue des Foulons,Rue des Foulons,Voldersstraat,Rue des Foulons - Voldersstraat
bruxelles,Rue des Fripiers,Rue des Fripiers,Kleerkopersstraat,Rue des Fripiers - Kleerkopersstraat
bruxelles,Rue des Genévriers,Rue des Genévriers,Jeneverbomenstraat,Rue des Genévriers - Jeneverbomenstraat
bruxelles,Rue des Grands Carmes,Rue des Grands Carmes,Lievevrouwbroersstraat,Rue des Grands Carmes - Lievevrouwbroersstraat
bruxelles,Rue des Guildes,Rue des Guildes,Gildenstraat,Rue des Guildes - Gildenstraat
bruxelles,Rue des Halles,Rue des Halles,Hallenstraat,Rue des Halles - Hallenstraat
bruxelles,Rue des Harengs,Rue des Harengs,Haringstraat,Rue des Harengs - Haringstraat
bruxelles,Rue des Hirondelles,Rue des Hirondelles,Zwaluwenstraat,Rue des Hirondelles - Zwaluwenstraat
bruxelles,Rue des Hornes,Rue des Hornes,Hoornestraat,Rue des Hornes - Hoornestraat
bruxelles,Rue des Horticulteurs,Rue des Horticulteurs,Tuinbouwersstraat,Rue des Horticulteurs - Tuinbouwersstraat
bruxelles,Rue des Jardins Potagers,Rue des Jardins Potagers,Moestuinstraat,Rue des Jardins Potagers - Moestuinstraat
bruxelles,Rue des Mélisses,Rue des Mélisses,Citroenkruidstraat,Rue des Mélisses - Citroenkruidstraat
bruxelles,Rue des Ménages,Rue des Ménages,Huishoudensstraat,Rue des Ménages - Huishoudensstraat
bruxelles,Rue des Minimes,Rue des Minimes,Minimenstraat,Rue des Minimes - Minimenstraat
bruxelles,Rue des Moineaux,Rue des Moineaux,Mussenstraat,Rue des Moineaux - Mussenstraat
bruxelles,Rue des Moucherons,Rue des Moucherons,Muggenstraat,Rue des Moucherons - Muggenstraat
bruxelles,Rue des Navets,Rue des Navets,Rapenstraat,Rue des Navets - Rapenstraat
bruxelles,Rue des Œillets,Rue des Œillets,Anjelierenstraat,Rue des Œillets - Anjelierenstraat
bruxelles,Rue des Orfèvres,Rue des Orfèvres,Goudsmedenstraat,Rue des Orfèvres - Goudsmedenstraat
bruxelles,Rue des Palais,Rue des Palais,Paleizenstraat,Rue des Palais - Paleizenstraat
bruxelles,Rue des Palais Outre-Ponts,Rue des Palais Outre-Ponts,Paleizenstraat over de Bruggen,Rue des Palais Outre-Ponts - Paleizenstraat over de Bruggen
bruxelles,Rue des Paroissiens,Rue des Paroissiens,Parochiaansstraat,Rue des Paroissiens - Parochiaansstraat
bruxelles,Rue des Patriotes,Rue des Patriotes,Patriottenstraat,Rue des Patriotes - Patriottenstraat
bruxelles,Rue des Pêchers,Rue des Pêchers,Perzikbomenstraat,Rue des Pêchers - Perzikbomenstraat
bruxelles,Rue des Petits Carmes,Rue des Petits Carmes,Karmelietenstraat,Rue des Petits Carmes - Karmelietenstraat
bruxelles,Rue des Pierres,Rue des Pierres,Steenstraat,Rue des Pierres - Steenstraat
bruxelles,Rue des Pigeons,Rue des Pigeons,Duivenstraat,Rue des Pigeons - Duivenstraat
bruxelles,Rue des Pivoines,Rue des Pivoines,Pioenenstraat,Rue des Pivoines - Pioenenstraat
bruxelles,Rue des Poissonniers,Rue des Poissonniers,Visverkopersstraat,Rue des Poissonniers - Visverkopersstraat
bruxelles,Rue des Prés Communs,Rue des Prés Communs,Gemenebeemdenstraat,Rue des Prés Communs - Gemenebeemdenstraat
bruxelles,Rue des Prêtres,Rue des Prêtres,Priestersstraat,Rue des Prêtres - Priestersstraat
bruxelles,Rue des Princes,Rue des Princes,Prinsenstraat,Rue des Princes - Prinsenstraat
bruxelles,Rue des Quatre Bras,Rue des Quatre Bras,Quatre Brasstraat,Rue des Quatre Bras - Quatre Brasstraat
bruxelles,Rue des Quatre Fils Aymon,Rue des Quatre Fils Aymon,Vierheemskinderenstraat,Rue des Quatre Fils Aymon - Vierheemskinderenstraat
bruxelles,Rue des Rameurs,Rue des Rameurs,Roeiersstraat,Rue des Rameurs - Roeiersstraat
bruxelles,Rue des Ramoneurs,Rue des Ramoneurs,Schoorsteenvegersstraat,Rue des Ramoneurs - Schoorsteenvegersstraat
bruxelles,Rue des Régates,Rue des Régates,Regattastraat,Rue des Régates - Regattastraat
bruxelles,Rue des Renards,Rue des Renards,Vossenstraat,Rue des Renards - Vossenstraat
bruxelles,Rue des Riches Claires,Rue des Riches Claires,Rijkeklarenstraat,Rue des Riches Claires - Rijkeklarenstraat
bruxelles,Rue des Roses,Rue des Roses,Rozenstraat,Rue des Roses - Rozenstraat
bruxelles,Rue des Sables,Rue des Sables,Zandstraat,Rue des Sables - Zandstraat
bruxelles,Rue des Sablons,Rue des Sablons,Zavelstraat,Rue des Sablons - Zavelstraat
bruxelles,Rue des Six Aunes,Rue des Six Aunes,Zesellenstraat,Rue des Six Aunes - Zesellenstraat
bruxelles,Rue des Six Jetons,Rue des Six Jetons,Zespenningenstraat,Rue des Six Jetons - Zespenningenstraat
bruxelles,Rue des Six Jeunes Hommes,Rue des Six Jeunes Hommes,Zesjonkmansstraat,Rue des Six Jeunes Hommes - Zesjonkmansstraat
bruxelles,Rue des Sols,Rue des Sols,Stuiversstraat,Rue des Sols - Stuiversstraat
bruxelles,Rue des Tanneurs,Rue des Tanneurs,Huidevettersstraat,Rue des Tanneurs - Huidevettersstraat
bruxelles,Rue des Teinturiers,Rue des Teinturiers,Verversstraat,Rue des Teinturiers - Verversstraat
bruxelles,Rue des Tonneliers,Rue des Tonneliers,Kuipersstraat,Rue des Tonneliers - Kuipersstraat
bruxelles,Rue des Trois Pertuis,Rue des Trois Pertuis,Driegatenstraat,Rue des Trois Pertuis - Driegatenstraat
bruxelles,Rue des Ursulines,Rue des Ursulines,Ursulinenstraat,Rue des Ursulines - Ursulinenstraat
bruxelles,Rue des Vierges,Rue des Vierges,Maagdenstraat,Rue des Vierges - Maagdenstraat
bruxelles,Rue des Vignes,Rue des Vignes,Wijngaardenstraat,Rue des Vignes - Wijngaardenstraat
bruxelles,Rue des Visitandines,Rue des Visitandines,Visitandinenstraat,Rue des Visitandines - Visitandinenstraat
bruxelles,Rue Destouvelles,Rue Destouvelles,Destouvellesstraat,Rue Destouvelles - Destouvellesstraat
bruxelles,Rue Dieudonné Lefèvre,Rue Dieudonné Lefèvre,Dieudonné Lefèvrestraat,Rue Dieudonné Lefèvre - Dieudonné Lefèvrestraat
bruxelles,Rue Draps-Dom,Rue Draps-Dom,Draps-Domstraat,Rue Draps-Dom - Draps-Domstraat
bruxelles,Rue Drootbeek,Rue Drootbeek,Drootbeekstraat,Rue Drootbeek - Drootbeekstraat
bruxelles,Rue du Bailli,Rue du Bailli,Baljuwstraat,Rue du Bailli - Baljuwstraat
bruxelles,Rue du Bassin Collecteur,Rue du Bassin Collecteur,Spaarbekkenstraat,Rue du Bassin Collecteur - Spaarbekkenstraat
bruxelles,Rue du Baudet,Rue du Baudet,Ezelsstraat,Rue du Baudet - Ezelsstraat
bruxelles,Rue du Beau Site,Rue du Beau Site,Welgelegenstraat,Rue du Beau Site - Welgelegenstraat
bruxelles,Rue du Beemdgracht,Rue du Beemdgracht,Beemdgrachtstraat,Rue du Beemdgracht - Beemdgrachtstraat
bruxelles,Rue du Beffroi,Rue du Beffroi,Belfortstraat,Rue du Beffroi - Belfortstraat
bruxelles,Rue du Béguinage,Rue du Béguinage,Begijnhofstraat,Rue du Béguinage - Begijnhofstraat
bruxelles,Rue du Berceau,Rue du Berceau,Prieelstraat,Rue du Berceau - Prieelstraat
bruxelles,Rue du Biplan,Rue du Biplan,Tweedekkerstraat,Rue du Biplan - Tweedekkerstraat
bruxelles,Rue du Bois Henri,Rue du Bois Henri,Henri Bosstraat,Rue du Bois Henri - Henri Bosstraat
bruxelles,Rue du Bois Sauvage,Rue du Bois Sauvage,Wildewoudstraat,Rue du Bois Sauvage - Wildewoudstraat
bruxelles,Rue du Boulet,Rue du Boulet,Kogelstraat,Rue du Boulet - Kogelstraat
bruxelles,Rue du Bruel,Rue du Bruel,Bruulstraat,Rue du Bruel - Bruulstraat
bruxelles,Rue du Buisson,Rue du Buisson,Braambosstraat,Rue du Buisson - Braambosstraat
bruxelles,Rue du Camp,Rue du Camp,Kampstraat,Rue du Camp - Kampstraat
bruxelles,Rue du Canal,Rue du Canal,Vaartstraat,Rue du Canal - Vaartstraat
bruxelles,Rue du Canon,Rue du Canon,Kanonstraat,Rue du Canon - Kanonstraat
bruxelles,Rue du Cardinal,Rue du Cardinal,Kardinaalstraat,Rue du Cardinal - Kardinaalstraat
bruxelles,Rue du Cardinal Mercier,Rue du Cardinal Mercier,Kardinaal Mercierstraat,Rue du Cardinal Mercier - Kardinaal Mercierstraat
bruxelles,Rue du Carrousel,Rue du Carrousel,Ringsteekstraat,Rue du Carrousel - Ringsteekstraat
bruxelles,Rue du Champ de l'Église,Rue du Champ de l'Église,Kerkeveldstraat,Rue du Champ de l'Église - Kerkeveldstraat
bruxelles,Rue du Champ de la Couronne,Rue du Champ de la Couronne,Kroonveldstraat,Rue du Champ de la Couronne - Kroonveldstraat
bruxelles,Rue du Champ de Mars,Rue du Champ de Mars,Marsveldstraat,Rue du Champ de Mars - Marsveldstraat
bruxelles,Rue du Chantier,Rue du Chantier,Werfstraat,Rue du Chantier - Werfstraat
bruxelles,Rue du Char,Rue du Char,Wagenstraat,Rue du Char - Wagenstraat
bruxelles,Rue du Chasseur,Rue du Chasseur,Jagersstraat,Rue du Chasseur - Jagersstraat
bruxelles,Rue du Château Beyaerd,Rue du Château Beyaerd,Kasteel Beyaerdstraat,Rue du Château Beyaerd - Kasteel Beyaerdstraat
bruxelles,Rue du Châtelain,Rue du Châtelain,Kasteleinsstraat,Rue du Châtelain - Kasteleinsstraat
bruxelles,Rue du Chêne,Rue du Chêne,Eikstraat,Rue du Chêne - Eikstraat
bruxelles,Rue du Chevreuil,Rue du Chevreuil,Reebokstraat,Rue du Chevreuil - Reebokstraat
bruxelles,Rue du Chien Marin,Rue du Chien Marin,Zeehondstraat,Rue du Chien Marin - Zeehondstraat
bruxelles,Rue du Cirque,Rue du Cirque,Circusstraat,Rue du Cirque - Circusstraat
bruxelles,Rue du Cloître,Rue du Cloître,Kloosterstraat,Rue du Cloître - Kloosterstraat
bruxelles,Rue du Colombier,Rue du Colombier,Duivenkotstraat,Rue du Colombier - Duivenkotstraat
bruxelles,Rue du Commerce,Rue du Commerce,Handelsstraat,Rue du Commerce - Handelsstraat
bruxelles,Rue du Congrès,Rue du Congrès,Congresstraat,Rue du Congrès - Congresstraat
bruxelles,Rue du Cornet,Rue du Cornet,Hoornstraat,Rue du Cornet - Hoornstraat
bruxelles,Rue du Craetveld,Rue du Craetveld,Kraatveldstraat,Rue du Craetveld - Kraatveldstraat
bruxelles,Rue du Cresson,Rue du Cresson,Waterkersstraat,Rue du Cresson - Waterkersstraat
bruxelles,Rue du Cyprès,Rue du Cyprès,Cipresstraat,Rue du Cyprès - Cipresstraat
bruxelles,Rue du Dam,Rue du Dam,Dam,Rue du Dam - Dam
bruxelles,Rue du Damier,Rue du Damier,Dambordstraat,Rue du Damier - Dambordstraat
bruxelles,Rue du Demi-Cercle,Rue du Demi-Cercle,Halve Cirkelstraat,Rue du Demi-Cercle - Halve Cirkelstraat
bruxelles,Rue du Disque,Rue du Disque,Schijfstraat,Rue du Disque - Schijfstraat
bruxelles,Rue du Dobbelenberg,Rue du Dobbelenberg,Dobbelenbergstraat,Rue du Dobbelenberg - Dobbelenbergstraat
bruxelles,Rue du Donjon,Rue du Donjon,Wachttorenstraat,Rue du Donjon - Wachttorenstraat
bruxelles,Rue du Faubourg,Rue du Faubourg,Voorstadsstraat,Rue du Faubourg - Voorstadsstraat
bruxelles,Rue du Faucon,Rue du Faucon,Valkstraat,Rue du Faucon - Valkstraat
bruxelles,Rue du Finistère,Rue du Finistère,Finisterraestraat,Rue du Finistère - Finisterraestraat
bruxelles,Rue du Fossé aux Loups,Rue du Fossé aux Loups,Wolvengracht,Rue du Fossé aux Loups - Wolvengracht
bruxelles,Rue du Frontispice,Rue du Frontispice,Frontispiesstraat,Rue du Frontispice - Frontispiesstraat
bruxelles,Rue du Gaz,Rue du Gaz,Gasstraat,Rue du Gaz - Gasstraat
bruxelles,Rue du Gentilhomme,Rue du Gentilhomme,Jonkersstraat,Rue du Gentilhomme - Jonkersstraat
bruxelles,Rue du Gouvernement Provisoire,Rue du Gouvernement Provisoire,Voorlopig Bewindstraat,Rue du Gouvernement Provisoire - Voorlopig Bewindstraat
bruxelles,Rue du Grand Cerf,Rue du Grand Cerf,Grotehertstraat,Rue du Grand Cerf - Grotehertstraat
bruxelles,Rue du Grand Hospice,Rue du Grand Hospice,Grootgodshuisstraat,Rue du Grand Hospice - Grootgodshuisstraat
bruxelles,Rue du Grand-Serment,Rue du Grand-Serment,Grootsermentstraat,Rue du Grand-Serment - Grootsermentstraat
bruxelles,Rue du Grenat,Rue du Grenat,Granaatstraat,Rue du Grenat - Granaatstraat
bruxelles,Rue du Hall des Sports,Rue du Hall des Sports,Sporthalstraat,Rue du Hall des Sports - Sporthalstraat
bruxelles,Rue du Heysel,Rue du Heysel,Heizelstraat,Rue du Heysel - Heizelstraat
bruxelles,Rue du Houblon,Rue du Houblon,Hopstraat,Rue du Houblon - Hopstraat
bruxelles,Rue du Jardin des Olives,Rue du Jardin des Olives,Olivetenhof,Rue du Jardin des Olives - Olivetenhof
bruxelles,Rue du Javelot,Rue du Javelot,Speerstraat,Rue du Javelot - Speerstraat
bruxelles,Rue du Keelbeek,Rue du Keelbeek,Keelbeekstraat,Rue du Keelbeek - Keelbeekstraat
bruxelles,Rue du Klesper,Rue du Klesper,Klesperstraat,Rue du Klesper - Klesperstraat
